episode,name,line
09x11,Unknown,"So, for the game they're losing, you now must grant them each a West Side hottie of their choosing."
09x11,Unknown,You're kidding.
09x11,Unknown,That's the settlement?
09x11,Unknown,"Come on, that's rather silly. Gentlemen, what say you?"
09x11,Unknown,I want Robin.
09x11,Unknown,I want Lily.
09x11,Unknown,Please. Bronx Donnie?
09x11,Unknown,No chance he could get me in the sack.
09x11,Unknown,Tell that Mafioso I know something he can whack.
09x11,Unknown,"Ladies, don't you worry, your fair legs can all stay closed."
09x11,Unknown,'Cause luckily they took the counteroffer I proposed.
09x11,Unknown,"Well, gentlemen, it seems there's nothing I can say to sway you."
09x11,Unknown,"Charlie, Donnie, say no more, I gladly will repay you."
09x11,Unknown,"Carlotta, some champagne."
09x11,Unknown,Let's toast before we all adjourn.
09x11,Unknown,To boobies.
09x11,Unknown,"Oh, and B-T-dub, y'all just drank poison."
09x11,Unknown,Ha-burn.
09x11,Unknown,(gags)
09x11,Unknown,(maniacal laugh)
09x11,Unknown,"And thus, my friends, I have become, through methods somewhat gory the Player King of New York City."
09x11,Unknown,Boom.
09x11,Unknown,The end.
09x11,Unknown,True story.
09x11,Unknown,"Well, that was great."
09x11,Unknown,Your little story tickled all our ribs.
09x11,Unknown,"But one mistake you made, sir, was forgetting to call dibs."
09x11,Unknown,(gasps)
09x11,BARNEY,No! Not fair.
09x11,Unknown,But I'm the king.
09x11,And such a better dresser. TED,"Sorry, dude, but that's revenge for Lisa the professor."
09x11,Unknown,(chuckles)
09x11,Unknown,(giggles)
09x11,Unknown,Let's have another round.
09x11,Unknown,Your mommy said.
09x11,Unknown,And so we had one.
09x11,Unknown,"The night wore on, and I must say, it wasn't a half bad one."
09x11,Unknown,What memories. Our young and happy hearts were hot as fire.
09x11,Unknown,Feels like a lifetime since those days.
09x11,Unknown,(loud bump)
09x11,BUS DRIVER,"Sorry, folks, flat tire."
09x11,Unknown,(Marvin cries)
09x11,Unknown,"Oh, come on."
09x11,Unknown,Now I'm never gonna make it to Nantucket.
09x11,Unknown,(Marvin continues wailing)
09x11,Unknown,(explosions)
09x11,Unknown,"Oh, look a fireworks display."
09x11,Unknown,Some rockets red glare action.
09x11,Unknown,Thank God.
09x11,Unknown,Thought my glaucoma drops were causing a reaction.
09x11,Unknown,"Marvin, I'm so sorry this whole journey's been a bummer."
09x11,Unknown,"Soon you'll be right back in Mommy's arms, as warm as summer."
09x11,Unknown,But sadly while your troubles stop once we get to the inn the moment we arrive is when my troubles will begin.
09x11,Unknown,"Sometimes daddies screw up, sometimes mommies get upset."
09x11,Unknown,I really hope this weekend is a memory you'll forget.
09x11,Unknown,"So look up at those fireworks, enjoy the falling embers..."
09x11,Unknown,"And that, kids, is the very first thing your cousin Marvin remembers."
09x11,Unknown,"Gentlemen and ladies, it'll be an hour or so..."
09x11,Unknown,(groans) before the truck gets here to give our broken bus a tow.
09x11,Unknown,So in the meantime I suggest we all get nice and cozy.
09x11,Unknown,We're gonna be here for a while.
09x11,Unknown,"Uh, ring-around-the-rosy?"
09x11,Unknown,Yeah!
09x11,Unknown,How far do you suppose it is to the Farhampton Inn?
09x11,Unknown,I'd say about five miles away.
09x11,Unknown,"Oh, no."
09x11,Unknown,What's with the grin?
09x11,Unknown,I can walk that far.
09x12,BARNEY,"""Let's get this party started."""
09x12,Unknown,"Hey, can you push the button?"
09x12,Unknown,Do not touch that button.
09x12,Unknown,Just give it a little push. Don't push it.
09x12,Unknown,Just push it a little. Don't listen to him.
09x12,Unknown,"Half of it, halfway, halfway... Don't even touch it."
09x12,Unknown,Why can't I push the button?
09x12,Unknown,Because whenever Barney sees a button-- any button... as to push it.
09x12,Unknown,(panting)
09x12,Unknown,Sorry.
09x12,Unknown,Why are you so mad?
09x12,Unknown,Because my rehearsal dinner was supposed to start ten minutes ago.
09x12,Unknown,"But instead of stuffing my face with hors d'oeuvres that I have been dreaming about for months, I am in a laser tag security office, waiting for the police to arrest my fiancé for causing a disturbance."
09x12,Unknown,"Hey, you said ""fiancé."""
09x12,Unknown,That's a good sign.
09x12,Unknown,(sighs)
09x12,Unknown,Now what do you say we give that old button a push?
09x12,Unknown,"Take a good look at this face, Barney, okay?"
09x12,Unknown,'Cause it'll be useful for the future.
09x12,Unknown,"This is my ""pretty mad"" face."
09x12,Unknown,"Well, then, we've got a problem."
09x12,Unknown,"'Cause it looks a lot like your ""pretty hungry"" face."
09x12,Unknown,I'm missing the bacon-wrapped figs!
09x12,Unknown,Please push the button!
09x12,Unknown,♪ How I Met Your Mother 9x12 ♪
09x12,Unknown,The Rehearsal Dinner
09x12,Unknown,"Original Air Date on December 2, 2013"
09x12,Unknown,Why is it so cold in here?
09x12,Unknown,You trying to get me to talk or something?
09x12,Unknown,Not really.
09x12,Unknown,"In fact, if you could just sit there quietly..."
09x12,Unknown,"Fine, I'll talk."
09x12,Unknown,"It all started a few months ago, when I had the most awesome idea ever."
09x12,Unknown,Laser tag rehearsal dinner!
09x12,Unknown,"That might be the worst idea you've ever had, which is saying a lot."
09x12,Unknown,Name one bad idea I've ever had.
09x12,Unknown,Gluten-free edible panties.
09x12,Unknown,Hot dog on a stick on a bun.
09x12,Unknown,Inflatable sex toy life raft.
09x12,Unknown,The breast augmentation channel.
09x12,Unknown,Single malt Scotch tape.
09x12,Unknown,The time you ran for mayor.
09x12,Unknown,"I still have 12,000 buttons that say, ""The only poll I care about is in my pants."""
09x12,Unknown,"Barney, planning a wedding is all about compromise."
09x12,Unknown,"Do you remember that one night, right after we got engaged?"
09x12,Unknown,"Where is this wedding gonna be, anyway?"
09x12,Unknown,"You know, I thought it might be nice to get married in Canada."
09x12,Unknown,"I mean, it's where I'm from, and..."
09x12,Unknown,Okay.
09x12,Unknown,"Let's have it. Get it over with, get it all out of your system."
09x12,Unknown,"I'm the groom, I'm the groom, I might as well start."
09x12,Unknown,"Canada? What, are we gonna walk down the aisle to Crash Test Dummies?"
09x12,Unknown,Play's to Marshall.
09x12,Unknown,"Canada? What are you gonna do, hire a regular dog sled or a stretch? (snorts)"
09x12,Unknown,Canada?
09x12,Unknown,Are you registered at Tim Hortons?
09x12,LILY,Canada.
09x12,Unknown,"Oh, does the organist play wearing mittens?"
09x12,MARSHALL,Canada? How are you gonna slip the ring on the bride's finger if she's wearing mittens?
09x12,Unknown,(laughs)
09x12,Unknown,Two mitten jokes in a row?
09x12,Unknown,"So... you're pretty much done, then?"
09x12,NARRATOR,Kids... we weren't even close.
09x12,Unknown,Canada.
09x12,Unknown,What do we ask on the wedding invitation?
09x12,Unknown,"""Will you be having the elk or the moose?"""
09x12,Unknown,Canada.
09x12,Unknown,"What, are you gonna walk down the aisle wearing snowshoes?!"
09x12,Unknown,(laughing)
09x12,Unknown,Canada.
09x12,Unknown,"What, is everyone gonna have access to universal healthcare so no one has to choose between going bankrupt and treating a life-threatening illness?"
09x12,Unknown,Canada?
09x12,Unknown,W-What's the band gonna play for your first dance?
09x12,Unknown,Crash Test Dummies?
09x12,Unknown,(laughing)
09x12,Unknown,"See, it's funn,[/i] ycause who gets a band?"
09x12,Unknown,Enough. It was just an idea.
09x12,Unknown,"Okay, okay."
09x12,Unknown,"Seriously, Robin, doing it here in New York would be easier, since all of our friends and a lot of our family are here."
09x12,Unknown,But... I want you to have the wedding that you want.
09x12,Unknown,So if it's Canada... just say the word.
09x12,Unknown,(stifles a laugh)
09x12,Unknown,And then say it again in French.
09x12,Unknown,(laughing)
09x12,Unknown,See? I compromised.
09x12,Unknown,Fine.
09x12,Unknown,"We'll just have a nice, tasteful rehearsal dinner."
09x12,Unknown,Maybe at a French restaurant.
09x12,Unknown,I know just the place.
09x12,Unknown,What's the name of the restaurant?
09x12,Unknown,La... ser tag.
09x12,Unknown,"You know, I was thinking about what to get you guys for a wedding gift."
09x12,Unknown,"As you know, I'm kind of the wedding gift master."
09x12,Unknown,"And, well, all this talk of the rehearsal dinner gives me a fantastic idea."
09x12,Unknown,I've been meaning to start taking piano lessons again.
09x12,Unknown,No.
09x12,Unknown,No piano time. Guys!
09x12,Unknown,Just let me perform something.
09x12,Unknown,I'll-I'll tickle the keys.
09x12,Unknown,It'll be great.
09x12,Unknown,Not even if you dressed up as Liberace.
09x12,Unknown,What if I dressed up as Liberace?
09x12,Unknown,Sold! Sold.
09x12,Unknown,And that was the end of it.
09x12,Unknown,Until my bachelor party.
09x12,Unknown,Uh-oh.
09x12,Let me guess,there was a stripper.
09x12,Unknown,You had a little fun.
09x12,Unknown,Maybe took some ill-advised pictures.
09x12,Unknown,"Next thing you know, she's blackmailing you into bankruptcy, and your medical degree's hanging on the wall of a laser tag security office!"
09x12,Unknown,No.
09x12,Unknown,"The night of my bachelor party,"
09x12,Unknown,"my friends took me to a crappy hotel, hired my ex-fiancée to be the stripper, I lost thousands of dollars, and my best friend even had his hand cut off."
09x12,Unknown,It would've been the worst night of all time
09x12,Unknown,if the whole thing hadn't been
09x12,Unknown,a prank planned by
09x12,Unknown,"my beautiful, amazing fiancée."
09x12,Unknown,"She put me through hell just to give me the best surprise of my life...which, p.s.,included an appearance by my favorite actor... non-porn category."
09x12,Unknown,"Wow, that sounds pretty cool."
09x12,Unknown,"Yeah. Except pretty not cool, because he kept talking about how he was gonna get me back, and sure enough, a few days later..."
09x12,Unknown,"Robin, there's no good way to say this."
09x12,Unknown,I've made a huge mistake.
09x12,Unknown,I can't go through with the wedding.
09x12,Unknown,What?
09x12,(choked up),I'm so sorry.
09x12,Unknown,I-I just... I had to tell you before it was too late.
09x12,Unknown,"Oh, my God, you're serious."
09x12,Unknown,Yeah.
09x12,Unknown,"And since this is my apartment, I think that you should move out."
09x12,Unknown,Fine.
09x12,Unknown,Puppies!
09x12,Unknown,"I know. Great prank, right?"
09x12,Unknown,That is awful.
09x12,Unknown,You're a frickin' weirdo.
09x12,Unknown,Such a weirdo.
09x12,Unknown,"Careful, watch the robe."
09x12,Unknown,"Anyway, for reasons only you guys and Robin but nobody normal like me would understand, she got cranky."
09x12,Unknown,And she laid down the law.
09x12,Unknown,No more surprises.
09x12,(weird voice),But you love surprises.
09x12,Unknown,Almost as much as I love lickin' myself!
09x12,Unknown,"That was me talking, not the puppy."
09x12,Unknown,"Barney, the surprises are out of hand and they have to stop."
09x12,Unknown,Deal? But...
09x12,Unknown,Deal? But...
09x12,Unknown,Deal. Butt...
09x12,Unknown,Barney...
09x12,Unknown,Fine.
09x12,Unknown,Deal.
09x12,Unknown,Man.
09x12,Unknown,"This whole ""no more surprises"" thing is so unfair."
09x12,Unknown,Who does that?
09x12,Unknown,"Barney, the ""no more surprises"" thing is the best part of being married."
09x12,Unknown,"It's true. When I wake up in the morning, I know what Lily's breath is gonna smell like."
09x12,Unknown,It's like... roses.
09x12,Unknown,"Do you really want a marriage where you have this paranoia that Robin's hiding around every corner, planning to get you back with some crazy new prank?"
09x12,Unknown,You're absolutely right.
09x12,Unknown,"Thank you, Lily."
09x12,Unknown,"No, th... that was me, over here."
09x12,Unknown,He wasn't listening.
09x12,Unknown,If you guys are saying what I think you're saying...
09x12,Unknown,Probably not. Go on.
09x12,Unknown,...then that must mean...
09x12,Unknown,"No, it doesn't."
09x12,Unknown,...that Robin is planning a surprise laser tag rehearsal dinner!
09x12,Unknown,"Dude, Robin is not planning a surprise laser tag rehearsal dinner."
09x12,Unknown,"Yes, she is."
09x12,Unknown,"No, she isn't. Yes, she is."
09x12,Unknown,"No, I'm not!"
09x12,Unknown,"Yes, she is."
09x12,ALL,"No, she isn't."
09x12,Unknown,Then why did she pretend to ridicule it as an idiotic idea?
09x12,Unknown,Because it is an idiotic idea.
09x12,Unknown,"If Robin actually was planning a surprise, don't you think she would tell her maid of honor?"
09x12,Unknown,"She didn't tell yo,[/i] ucause you can keep a secret the way my dentist keeps his car keys."
09x12,Unknown,"You don't know him, but he's lost them... like, twice."
09x12,Unknown,"Actually, just once, and... that time they were in his other pocket."
09x12,Unknown,I can't keep a secret?
09x12,Unknown,"He does have a point, Lily."
09x12,Unknown,You're kind of famous for the old blabbity-blabbity.
09x12,Unknown,Hey.
09x12,Unknown,How was lunch with Debbie?
09x12,Unknown,Great. She's pregnant!
09x12,Unknown,(gasps) Oops.
09x12,Unknown,I'm not supposed to tell anybody. Why not?
09x12,Unknown,Because she's getting a divorce.
09x12,Unknown,Damn it!
09x12,Unknown,Debbie's getting a divorce?
09x12,Unknown,"Yeah, she walked in on her husband having sex."
09x12,Unknown,"Oh! Come on, Lily."
09x12,Unknown,"Well, maybe we don't need to know every gory..."
09x12,Unknown,With a man.
09x12,Unknown,"Will you get it together, Aldrin?!"
09x12,Unknown,"You okay, Lily?"
09x12,Unknown,And that guy's the father of the baby.
09x12,Unknown,(sighs)
09x12,Unknown,I gotta go lie down.
09x12,Unknown,"Which brings us to earlier today, when Robin was setting up the decoy rehearsal dinner, complete with fake booze."
09x12,Unknown,"Trying to pass this off as Scotch, and we all know it's apple juice."
09x12,(choking),Typical apple juice burn.
09x12,Unknown,"Yes, Barney, the booze is real."
09x12,Unknown,The food is real.
09x12,Unknown,"Ooh, speaking of which, where are the bacon-wrapped figs?"
09x12,Unknown,Probably at...
09x12,Unknown,(clears throat)
09x12,Unknown,"...the laser tag place, where the real rehearsal dinner's going down."
09x12,Unknown,"Isn't that right, Theodore?"
09x12,Unknown,"Barney, there is no laser tag."
09x12,Unknown,"We're gonna have a nice dinner, some drinks, and then, according to Robin, if her Aunt Edith gets drunk enough, she'll take off her wig and they'll play hockey with it."
09x12,Unknown,Poppycock!
09x12,Unknown,"You know how she's gonna do it, and you're gonna tell me!"
09x12,Unknown,Or do I have to get my face even closer to yours?
09x12,LILY,Hey.
09x12,Unknown,How come you're not getting uncomfortably close to my face?
09x12,Unknown,"I could be in on it, too."
09x12,Unknown,(both laughing)
09x12,Unknown,"'Course you could, Lil."
09x12,Unknown,I can keep a secret.
09x12,Unknown,"Lily, don't make me laugh."
09x12,Unknown,I'd trust you with a secret as much as I'd trust Marshall with Pop Secret.
09x12,Unknown,I can keep a secret!
09x12,Unknown,I can keep a secret real good.
09x12,Unknown,"I can keep a secret like nobody's business, 'cause it is nobody's business."
09x12,Unknown,"'Cause it's a secret, and I'm keeping it!"
09x12,Unknown,Does Marshall shave his back?
09x12,Unknown,"No, I shave it for him. Damn it!"
09x12,Unknown,Ooh!
09x12,Unknown,I should call Marshall.
09x12,Unknown,I bet he's in on this.
09x12,Unknown,If he really exists.
09x12,Unknown,Okay.
09x12,Unknown,"Setting aside the fact that I've kept your whol,[/i] emoving to Chicago"" thing a secret, aren't you supposed to be dressed like Liberace right now?"
09x12,Unknown,"Okay, first of all, if I showed up in costume, it would steal from the surprise and spectacle of my grand entrance."
09x12,Unknown,"And second of all, I'm not doing that."
09x12,Unknown,Why not?
09x12,Unknown,"Because dressing like Liberace is easy, but..."
09x12,Unknown,"Uh, yes, 4/4, E-sharp... major..."
09x12,Unknown,Okay.
09x12,Unknown,"Let's make something beautiful, shall we?"
09x12,Unknown,(inhales deeply)
09x12,Unknown,I think that's enough for today.
09x12,Unknown,"Okay, I figured out how this is gonna go down."
09x12,Unknown,"We're gonna ""run out"" of ice, and Robin's gonna ask me to go get some, and lo and behold, the only place that sells ice in this whole town is right next to the local laser taggery."
09x12,Unknown,I go inside and... (gasps)
09x12,Unknown,Surprise!
09x12,Unknown,"Beautiful dinner, family and friends, free game tokens and an off-road arcade game that's rigged for unlimited turbos!"
09x12,Unknown,That is the single stupidest...
09x12,Unknown,"Guys, you aren't gonna believe this."
09x12,Unknown,The ice machine is broken.
09x12,Unknown,Is it now?
09x12,Unknown,"Well, dog my cats, what are the chances?"
09x12,Unknown,Huh? What do we do?
09x12,Unknown,"Well, I guess I could go get some ice."
09x12,Unknown,"Uh, no, they'll send someone."
09x12,Unknown,"All right, fine. Twist my arm. I'll do it."
09x12,Unknown,"But seriously, Hmm? did you get everything set up over there?"
09x12,Unknown,"Do you have enough food, have enough g*ns?"
09x12,Unknown,Did you get a vest extender for Grandma Stinson? She's...
09x12,Unknown,What are you talking about?
09x12,Unknown,"Oh, babe, you're so good at this. I love it."
09x12,Unknown,"All right, I'll see you guys over there."
09x12,Unknown,"I mean, be right back."
09x12,Unknown,"Barney, Barney, this is our rehearsal dinner, okay?"
09x12,Unknown,Do not leave the premises.
09x12,Unknown,Promise me you're not going anywhere.
09x12,Unknown,Fine.
09x12,Unknown,Say it.
09x12,Unknown,Say you promise you won't leave.
09x12,Unknown,I promise I won't leave.
09x12,Unknown,"So I left. And what do you know, the ice store is right next to a laser tag place!"
09x12,Unknown,"No, it isn't! It's six miles away in the opposite direction."
09x12,Unknown,And I told you not to go!
09x12,Unknown,"Yeah, well, you also told me didn't want a ring bear at the wedding."
09x12,Unknown,Ring bear-er!
09x12,Unknown,"We all know how great that's gonna be. The point is, I played along with her plan, and I acted ""natural"" so I wouldn't spoil the surprise."
09x12,Unknown,"Oh, my goodness!"
09x12,Unknown,Laser tag?!
09x12,Unknown,"Maybe I should go in here for a minute, just check it out for no apparent reason."
09x12,Unknown,And what's this?
09x12,Unknown,My hands-free token satchel?
09x12,Unknown,And my free lifetime refill root beer mug?
09x12,Unknown,"So for the past two months when we were letting you use our apartment to practice the piano every Sunday night, what were you doing?"
09x12,Unknown,"Oh, so that's not travelin,[/i] gcause he's the MVP?"
09x12,Unknown,Come on!
09x12,Unknown,Where's Barney? Has anyone seen him?
09x12,Unknown,"Robin, Ted's totally bailing on playing the piano for you and Barney."
09x12,Unknown,"Oh, really? Ted, you didn't have to not do that."
09x12,Unknown,But thank you.
09x12,Unknown,But he promised! A promise is a promise.
09x12,Unknown,You can't say you're gonna do something and then suddenly do something completely different!
09x12,Unknown,Why are you getting so worked up about this?
09x12,Unknown,"Because, obviously, I'm worked up for a different but somewhat similar reason."
09x12,Unknown,And someone should ask me about it!
09x12,Unknown,"I'm sorry. I don't have time for your drama right now, Lily."
09x12,Unknown,My fiancé is missing.
09x12,Unknown,Marshall got picked to be a judge.
09x12,Unknown,He took the job without even asking me.
09x12,Unknown,Italy's off!
09x12,Unknown,I have time for your drama.
09x12,Unknown,"So, Marshall can't go to Italy? Not if he wants to be a judge."
09x12,Unknown,And my Italian was getting so good.
09x12,Unknown,It was so (speaks Italian).
09x12,Unknown,"But wait, you guys already sublet the apartment."
09x12,Unknown,You're already packed.
09x12,Unknown,Marshall already borrowed and lost my Rosetta Stone.
09x12,Unknown,That selfish bastard!
09x12,Unknown,(phone rings)
09x12,Unknown,"Sorry, Lil. Hello."
09x12,Unknown,"Okay, I'm mad, too."
09x12,Unknown,I should hope so.
09x12,Unknown,"All of a sudden, his dream is more important than yours?"
09x12,Unknown,And he did it behind your back.
09x12,Unknown,Bastardo!
09x12,Unknown,He would never hurt me intentionally.
09x12,Unknown,I'll hurt him intentionally.
09x12,Unknown,Molto bastardo!
09x12,Unknown,That's sweet of you to say.
09x12,Unknown,"You could never take Marshall in a million years, but that's sweet of you to say."
09x12,Unknown,"Well, apparently, Barney went to the laser tag place looking for a surprise rehearsal dinner."
09x12,Unknown,"When he didn't find one, he threatened to dunk the snack bar guy's head into a vat of scalding nacho Whiz."
09x12,Unknown,He's being held until the police arrive I need your apple juice.
09x12,Unknown,Ha!
09x12,Unknown,And here we are.
09x12,Unknown,"Now, I believe this charade has gone on long enough."
09x12,Unknown,Can we please get to the surprise laser tag rehearsal?
09x12,Unknown,"Hey, there is no surprise laser tag rehearsal dinner!"
09x12,Unknown,"Okay, but if I may offer an opposing view."
09x12,Unknown,Of course there is!
09x12,Unknown,This place is lousy with clues.
09x12,Unknown,Is he even really a security guard?
09x12,Unknown,Because he looks an awful lot like a non-Pakistani version of the guy who delivers sandwiches at my office.
09x12,Unknown,Also...
09x12,Unknown,"""laser tag"" has the same number of letters as ""rehearsal."""
09x12,Unknown,"Laser tag has eight, rehearsal has nine."
09x12,Unknown,"And if you rearrange the letters and add some other ones, it says, ""Get ready, Barney, for the biggest surprise ever, you handsome son of a..."" and then not quite enough letters for ""b*tch,"" but good try, Robin."
09x12,Unknown,"This is crazy, Barney."
09x12,Unknown,We-We can't have a marriage like this.
09x12,Unknown,A marriage has to be built on honesty and trust and all of that Lily-and-Marshall crap.
09x12,Unknown,I though our marriage was built on honesty and trust and all that Lily-and-Marshal crap.
09x12,Unknown,I just feel so alone right now.
09x12,Unknown,"Well, you're not. I'm here."
09x12,Unknown,And I know you can keep a secret.
09x12,Unknown,"(scoffs) Yeah, right."
09x12,Unknown,Tell you what.
09x12,Unknown,How about I let you in on another secret?
09x12,Unknown,Something bigger.
09x12,Unknown,Bigger than Chicago?
09x12,Unknown,Are you kidding?
09x12,Unknown,Nope. Want to do the honors?
09x12,Unknown,"Ladies and gentlemen, there's been a slight change of plan."
09x12,Unknown,Fine! Fine.
09x12,Unknown,"You're right, Robin."
09x12,Unknown,Marriage isn't about playing crazy pranks.
09x12,Unknown,It isn't about telling long expertly crafted lies to cover those pranks...
09x12,Unknown,How'd you get out of those handcuffs?
09x12,Unknown,"...and hiring actors to play security guards and spending exorbitant amounts of money on things like giant, fake laser tag signs."
09x12,Unknown,"No, it's about honesty."
09x12,Unknown,"Size six skate, right?"
09x12,Unknown,Yeah.
09x12,Unknown,"And in that spirit, I got to be honest."
09x12,Unknown,"Every now and then, I am gonna lie to you. I just am."
09x12,Unknown,"If it's in the interest of an amazing surprise, that is."
09x12,Unknown,"You're gonna get bamboozled, hoodwinked."
09x12,Unknown,"Heck, I'll just say it."
09x12,Unknown,You're gonna get snowed.
09x12,Unknown,Why is it snowing in here?
09x12,Unknown,Put on the skates.
09x12,Unknown,We gotta go.
09x12,Unknown,Where?
09x12,Unknown,Where are we going?
09x12,Unknown,"To the rehearsal dinner, silly."
09x12,Unknown,Let's get this party started.
09x12,Unknown,What?!
09x12,ALL,Surprise!
09x12,Unknown,What-What is going on?
09x12,Unknown,I know how much you wanted to be in Canada this weekend.
09x12,Unknown,So I brought Canada to you.
09x12,Unknown,"Oh, and here's an autographed picture of Wayne Gretzky."
09x12,Unknown,Thanks.
09x12,Unknown,And this guy's not really a security guard.
09x12,Unknown,♪ Once there was this boy who
09x12,Unknown,"♪ Wore a lot of suits and said that stuff was ""legendary"" ♪"
09x12,Unknown,♪ He gave lots of high fives
09x12,Unknown,♪ And swore...
09x12,Unknown,♪ That he would never get married ♪
09x12,Unknown,♪ He really thought he meant it ♪
09x12,Unknown,Thanks for letting me in on this.
09x12,Unknown,Even if it was at the very end.
09x12,Unknown,My pleasure.
09x12,Unknown,"Oh, and by the way, there's one more secret I've been keeping."
09x12,Unknown,All those nights I was supposed to be taking piano lessons?
09x12,Unknown,I was actually taking figure skating lessons!
09x12,Unknown,"♪ Once, there was this girl who... ♪"
09x12,Unknown,"Kids, it takes more than two months to learn how to figure skate."
09x12,Unknown,I love you.
09x12,Unknown,"I love you, too."
09x12,Unknown,"I'm gonna get you back, you know? Bring it."
09x12,Unknown,♪ And swore she'd also never get married ♪
09x12,Unknown,♪ She really thought she meant it. ♪
09x12,Unknown,I can't believe you did all of this.
09x12,Unknown,"Hey, I thought you didn't like Canada."
09x12,Unknown,Are you kidding? I love Canada.
09x12,Unknown,"Holy musk ox, is that legendary Canadian doctor Frederick Banting?"
09x12,Unknown,Whoa!
09x12,Unknown,"In 1924, I discovered insulin."
09x12,Unknown,"Take that, diabetes."
09x12,Unknown,"Hey, look, it's Manitoba's native son, Norman Breakey."
09x12,Unknown,"You're welcome, world."
09x12,Unknown,"Enjoy my invention, the paint roller."
09x12,Unknown,"And of course, you know Alan Thicke."
09x12,Unknown,"Hey, hey, you... Oh, hey."
09x12,Unknown,...are the prettiest girl in the place.
09x12,Unknown,"Oh, thank you, Alan."
09x12,Unknown,"All right, all right, all right."
09x12,Unknown,Good to see you.
09x12,Unknown,"Hey, look, it's Louise Poirier, who I think worked for the company that probably created Wonderbra."
09x12,Unknown,(speaks French)
09x12,Unknown,(speaks French)
09x12,Unknown,"Okay, okay."
09x12,Unknown,Canadians also helped win two world wars...
09x12,Unknown,Mm-hmm.
09x12,Unknown,"...and gave the world Neil Young, William Shatner, Leonard Cohen, Pamela Anderson, one quarter of Barney Stinson, instant mashed potatoes, and best of all, you."
09x12,Unknown,Thank you.
09x13,Unknown,"Kids, when your Uncle Marshall's bus broke down five miles away from the Farhampton Inn, he made a vow."
09x13,Unknown,I can walk that far.
09x13,Unknown,Yes. It was another exciting installment of...
09x13,MARSHALL,♪ Marshall versus the machines
09x13,Unknown,♪ Our hero starts his journey
09x13,Unknown,"♪ With steely-eyed resolve, but let's ♪"
09x13,Unknown,♪ Skip ahead to later
09x13,Unknown,♪ With a slow dissolve
09x13,Unknown,"♪ So tired, dehydrated"
09x13,Unknown,♪ Not making any sense
09x13,Unknown,"♪ But wait a second, why is Bigfoot ♪"
09x13,Unknown,♪ Standing by that fence?
09x13,Unknown,Oh. Hey.
09x13,Unknown,You didn't see this.
09x13,Unknown,♪ I'm not hallucinating
09x13,Unknown,♪ Bigfoot really exists
09x13,Unknown,♪ But everyone knows he quit smoking years ago ♪
09x13,Unknown,"Oh, crap. I'm losing it."
09x13,Unknown,(vehicle approaching)
09x13,Unknown,(horn honks)
09x13,WOMAN,Excuse me. Hey.
09x13,Unknown,You guys need a lift?
09x13,Unknown,And that's how Marshall met your mother.
09x13,Unknown,♪ How I Met Your Mother 9x13 ♪
09x13,Unknown,Bass Player Wanted
09x13,Unknown,"Original Air Date on December 16, 2013"
09x13,Unknown,This is great. The whole g*ng together.
09x13,Unknown,"Well, almost the whole g*ng."
09x13,Unknown,"Yeah, there's just one beloved piece of the puzzle missing."
09x13,Unknown,That bottle of 30-year Glen McKenna scotch.
09x13,Unknown,Mmm...
09x13,Unknown,(slurping)
09x13,Unknown,"So far, that weekend had been fatal for not just one..."
09x13,Unknown,but two bottles of $600 scotch
09x13,Unknown,intended for a special wedding toast.
09x13,Unknown,"Also, where the hell is Marshall?"
09x13,Unknown,I still can't believe he took the judgeship behind my back.
09x13,Unknown,"Look, I know this is messy, my dream versus Marshall's dream."
09x13,Unknown,I won't force you guys to choose sides.
09x13,Unknown,"Good, because I totally side with Marshall."
09x13,Unknown,That would've been so awkward.
09x13,Unknown,"Hey, let's go see if they have any Glen McKenna up at the bar."
09x13,Unknown,Okay.
09x13,Unknown,"Hey, look, don't be mad."
09x13,Unknown,"Barney just thinks that if he has a judge friend, he can get all of his citations for public urination thrown out."
09x13,Unknown,How often does Barney pee in public?
09x13,Unknown,A lot.
09x13,Unknown,But don't worry.
09x13,Unknown,I'm on your side.
09x13,Unknown,Aw...
09x13,Unknown,(chuckles)
09x13,Unknown,"What's poppin',"
09x13,Unknown,mi amigas?
09x13,Unknown,"Oh, boy, who's this idiot?"
09x13,LILY,And which one of us is he gonna
09x13,Unknown,try to make the sex on?
09x13,Unknown,You both look beautiful tonight.
09x13,Unknown,"Bro, going for the tricycle."
09x13,Unknown,(scoffs)
09x13,Unknown,Can you imagine having a three-way with this creep?
09x13,Unknown,(chuckles)
09x13,Unknown,"Yeah, right."
09x13,Unknown,"You, me and this guy, naked, going at it."
09x13,Unknown,Then he gets tired and it's just you and me going at it.
09x13,Unknown,"Uh, Lily... That'd be so stupid."
09x13,Unknown,So stupid...
09x13,ROBIN,"Um, okay, I'll sh**t him down."
09x13,Unknown,"By the way, I am so psyched for the wedding tomorrow, Robin."
09x13,Unknown,I'm truly honored that you and Barney asked me to be a part of it.
09x13,Unknown,We're honored... you're here...
09x13,Unknown,...valued invitee.
09x13,Unknown,(chuckles)
09x13,Unknown,(chuckles)
09x13,Unknown,Help me. Who is this?
09x13,Unknown,Maybe he's one of your long-lost Canadian cousins?
09x13,Unknown,"Uh, do you happen to have all of your fingers and teeth?"
09x13,Unknown,Uh... yeah.
09x13,Unknown,(chuckles)
09x13,Unknown,Not one of my cousins.
