episode,name,line
07x13,Unknown,Sandy?
07x13,Unknown,Tina quit.
07x13,Unknown,The woman I love just quit.
07x13,Unknown,"Love? She's my everything, Robin."
07x13,Unknown,"My sun, my stars, my oxygen."
07x13,Unknown,"Plus, she likes it fast and dirty, and that's how Sandy rides."
07x13,Unknown,I need you here ASAP.
07x13,Unknown,Marshall
07x13,Unknown,Are you kidding me?
07x13,Unknown,Marcus?
07x13,Unknown,What the heck are you doing here?
07x13,Unknown,What the heck are you doing here?
07x13,Unknown,I wanted to see Dad today--
07x13,Unknown,in private.
07x13,Unknown,"Well, I had the same idea, and I drove all the way from Mom's, so get lost."
07x13,Unknown,"I flew here, so you get lost."
07x13,Unknown,"Um, I'm trying to have a poignant moment with our departed father, turd face."
07x13,Unknown,"Well, I'm trying to feel Dad's spirit flow through my soul, butt breath."
07x13,Unknown,"I'm reaching out to the beyond to touch Dad's inner light, ass clown."
07x13,Unknown,"I hear Dad's voice like an ethereal song guiding me toward salvation, douche nozzle."
07x13,Unknown,Dibs on Dad.
07x13,Unknown,Dibs on Dad times infinity.
07x13,Unknown,Oh! Ooh.
07x13,Unknown,I'll just pretend like you're not here.
07x13,Unknown,(stammers) What?
07x13,Unknown,"Dad, do you hear something?"
07x13,Unknown,Perhaps the high-pitched whine of someone who wet their bed until they were 11!
07x13,Unknown,Ten.
07x13,Unknown,"Anyway, Dad, since it's just the two of us..."
07x13,Unknown,Lily and I were going to spend New Year's unpacking the baby room.
07x13,Unknown,"Um, sweetie, why is this book in here?"
07x13,Unknown,That's
07x13,Unknown,Enigmas of The Mystical.
07x13,Unknown,It's all about mysterious and unexplained phenomena.
07x13,Unknown,Don't you remember the TV commercials from the '80s?
07x13,Unknown,Announcer
07x13,Unknown,"June 17th, 1983."
07x13,Unknown,"Tempe, Arizona."
07x13,Unknown,A woman makes a chicken salad sandwich.
07x13,Unknown,Eerie Whispering
07x13,Unknown,Chicken salad sandwich.
07x13,Unknown,Announcer
07x13,Unknown,"Halfway across the country in Michigan, her daughter is compelled to make almost exactly the same sandwich."
07x13,Unknown,Eerie Whispering
07x13,Unknown,Tuna salad.
07x13,Unknown,Announcer
07x13,Unknown,Coincidence?
07x13,Unknown,Or an enigma of the mystical!
07x13,Unknown,(thunder crashing)
07x13,Unknown,"Yeah, those enigmas always seemed a bit thin to me."
07x13,Unknown,"Thin? Lily, this is 200 pages of detailed accounts about Bigfoot, ghosts, aliens abducting people from their beds and probing them."
07x13,Unknown,I'm going to read it to Baby Eriksen at night-night.
07x13,Unknown,You really want to read our kid bedtime stories about monsters?
07x13,Unknown,"First of all, I wouldn't use the ""M"" word."
07x13,Unknown,Only they can call themselves that.
07x13,Unknown,"And secondly, are you really saying you don't want to raise our child as a believer?"
07x13,Unknown,(chuckles) I don't want to brainwash our child to believe in something with no proof.
07x13,Unknown,It's not about proof; it's about faith.
07x13,Unknown,Faith is what gives life shape and meaning.
07x13,Unknown,"I mean, if there aren't yetis or leprechauns, what's the point of even getting up in the morning?"
07x13,Unknown,I don't know.
07x13,Unknown,"Wife, unborn child, drop a deuce?"
07x13,Unknown,"Lily, don't you think it's a bit narcissistic not to allow for something bigger than us out there?"
07x13,Unknown,Something whose beauty and power and majesty humbles us?
07x13,Unknown,God? Werewolves.
07x13,Unknown,(crowd cheering)
07x13,"So, as the countdown to 212 continues, a quick warning, America",Tina Henderson is a soulless b*tch who will stomp on your heart.
07x13,(crying),"I need you back, Tina."
07x13,Unknown,I love you.
07x13,Unknown,"Well, if that's as bad as it gets, we might be okay."
07x13,Unknown,Bathroom break.
07x13,Unknown,(unzipping)
07x13,Unknown,"Oh, good."
07x13,Unknown,It's on the Jumbotron.
07x13,Unknown,"Oh, finally."
07x13,Unknown,"Yeah, that'll be"
07x13,Unknown,100 bucks each.
07x13,Unknown,What? You said 50.
07x13,Unknown,That was before the place got crowded.
07x13,Unknown,Okay? It's New Year's Eve.
07x13,Unknown,People get rowdy and break stuff.
07x13,Unknown,The cover protects us.
07x13,Unknown,"Plus, you get these festive hats."
07x13,Unknown,For an additional
07x13,Unknown,15 bucks.
07x13,Unknown,They're wet.
07x13,Unknown,Dry ones are 20.
07x13,Unknown,That's it.
07x13,Unknown,"Don't bother, everybody."
07x13,Unknown,MacLaren's is a rip-off!
07x13,Unknown,(scoffs)
07x13,Unknown,You'd all be better off coming upstairs to my place for a beer.
07x13,Unknown,"Hey, dude. You serious?"
07x13,Unknown,"Ted, do you remember a couple yea ago, we had the best idea of a time?"
07x13,Unknown,We should buy a bar.
07x13,Unknown,Of course! We could buy a bar!
07x13,Unknown,The name of our bar?
07x13,Unknown,Puzzles.
07x13,Unknown,"People will be like, ""Why is it called Puzzles?"""
07x13,Unknown,That's the puzzle.
07x13,Unknown,"A bar where no one's overcharged, where everyone feels valued and respected."
07x13,Unknown,A bar... where we get chicks drunk and bang them.
07x13,Unknown,We're opening Puzzles tonight.
07x13,Unknown,Of course we're opening Puzzles tonight!
07x13,Unknown,Aren't you going to ask us why it's called Puzzles?
07x13,Unknown,Nope.
07x13,Unknown,Okay.
07x13,Unknown,Robin
07x13,,"Okay, we're back live in 30 seconds."
07x13,Unknown,I don't know.
07x13,Unknown,Uht's see if he's still wearing his mic.
07x13,Unknown,Sandy
07x13,,"Taxi, take me to Tina's house."
07x13,Unknown,50 West 67th.
07x13,Unknown,Man
07x13,,"Sir, this is a falafel stand, and you're sitting in the hummus."
07x13,Unknown,(sighs)
07x13,Unknown,Okay.
07x13,Unknown,Run the montage of people who died this year until I get back.
07x13,Unknown,"And add Sandy, because when I find him, I'm going to k*ll him."
07x13,Unknown,"Anyway, Dad..."
07x13,Unknown,Stop hogging Dad already.
07x13,Unknown,"I've got stuff to tell him, too."
07x13,Unknown,Like what?
07x13,Unknown,"You're still living with Mom, and you have no job."
07x13,Unknown,Go ahead.
07x13,Unknown,"So, anyway..."
07x13,Unknown,"8th July, 1972"
07x13,Unknown,(screams)
07x13,Unknown,"Cheyenne, Wyoming."
07x13,Unknown,A hunter spots a hairy form in the fore.
07x13,Unknown,Bigfoot.
07x13,Unknown,"His story is dismissed because, to be honest, he'd been drinking and had a history of mental problems."
07x13,Unknown,But was it a hoax?
07x13,Unknown,Or was it an enigma of the...
07x13,Unknown,It was an idiot in a gorilla suit.
07x13,Unknown,Enigma. Gorilla suit.
07x13,Unknown,Enigma! Gorilla suit!
07x13,Unknown,Marshall? Marcus?
07x13,Unknown,What are you guys doing he?
07x13,Unknown,Having a private moment with Dad.
07x13,Unknown,"No, I'm having a private moment with Dad."
07x13,Unknown,"No, I'm having a private moment with Dad."
07x13,Unknown,Announcer
07x13,,"Touchdown, Vikings!"
07x13,Unknown,(whooping)
07x13,Unknown,Boom! Yeah!
07x13,Unknown,(celebratory laughter)
07x13,Unknown,(laughter stops abruptly)
07x13,Unknown,"Anyway, Dad, since it's still just the two of us, I'll go on."
07x13,Unknown,"I've always envisioned Puzzles as a literary salon, where Gotham's intelligentsia hold court on art, philosophy and literature."
07x13,Unknown,Great.
07x13,Unknown,"And while you're distracting the nerds and fatties, I'll be in the VIP room getting it in."
07x13,Unknown,"Uh, yeah, dude, I don't know where you got a velvet rope, but you can't use my room for anonymous sex."
07x13,Unknown,I'm kind of a neat freak that way.
07x13,Unknown,"Hey, guys, I have an idea for Puzzles."
07x13,Unknown,(inhaling through teeth)
07x13,Unknown,What if... What?
07x13,Unknown,Oh. Okay. I understand.
07x13,Unknown,But hey we like your energy.
07x13,Unknown,How would you like to be our star bartender.
07x13,Unknown,(gasps)
07x13,Unknown,I've always wanted to be a bartender.
07x13,Unknown,It's just like being a therapist.
07x13,Unknown,"You listen to people's problems, pretend to care, but you can drink openly, instead of having to hide your booze in a coffee mug."
07x13,Unknown,"Great. Oh, check it out."
07x13,Unknown,We worked out a theme song for Puzzles.
07x13,Unknown,While I was carrying
07x13,Unknown,100-pound kegs up four flights of stairs? Awesome.
07x13,Unknown,♪ ♪
07x13,Unknown,♪ Puzzles is a place where people go ♪
07x13,Unknown,♪ To feel like they belong ♪
07x13,Unknown,♪ Gonna take advantage of dumb drunk girls ♪
07x13,Unknown,"No, we're not."
07x13,Unknown,♪ That would be wrong ♪
07x13,Unknown,♪ A place where wit and wisdom bloom ♪
07x13,Unknown,♪A place to bang chicks in Ted's room ♪
07x13,Unknown,Not gonna happen.
07x13,Unknown,We'll talk about it.
07x13,Unknown,"♪ At Puzzles, we all fit together ♪"
07x13,Unknown,♪ And I'm the bartender! ♪
07x13,Unknown,(inhales sharply)
07x13,Unknown,I'll go get the other kegs.
07x13,Unknown,Probably a good idea.
07x13,Unknown,We got to work out some harmonies.
07x13,Unknown,♪ And I'm right here ♪
07x13,Unknown,"♪ No, you actually down here ♪"
07x13,Unknown,"Excuse me, sir? About the TVs, we in the middle burying my aunt, so..."
07x13,Unknown,Oh I'm sorry. We'll keep it down.
07x13,Unknown,"No, I just want to check out the score."
07x13,Unknown,"Actually, I'm trying to have a private moment with my dad, so..."
07x13,Unknown,Oh.
07x13,Unknown,It's just that I used to goto Vikes's with my aunt; may she rest in peace.
07x13,Unknown,"Anyway, so back to my story."
07x13,Unknown,She also loved burgers.
07x13,Unknown,"So now, back to my story."
07x13,Unknown,Aunt Laura sure loved a toasted bun.
07x13,Unknown,"Tina, please tell me Sandy's here."
07x13,Unknown,"Don't worry, he's here."
07x13,Unknown,And we're back... together!
07x13,Unknown,"He told me he loves me, he's sorry, and I'm the only girl for him."
07x13,Unknown,"You know, since we'll here, and we're all horny..."
07x13,Unknown,I don't know what went wrong.
07x13,Unknown,"Well, proposing the three-way was bad, starting without us was worse, finishing in the hallway was the nail in the coffin."
07x13,Unknown,No! Stop drinking!
07x13,Unknown,I gotta get you back on air!
07x13,Unknown,But I'm single and ready to mingle!
07x13,Unknown,"Hello, there."
07x13,Unknown,"Oh, the Twitter-verse blowing up about a new apartment-themed bar called Puzzles."
07x13,Unknown,Why is it called Puzzles?
07x13,Unknown,That's the puzzle!
07x13,Unknown,"Anyway, this VIP room has a maximum occupancy of two people including me, so eeny... and the rest of you may go."
07x13,Unknown,"It's funny, but it seems each time I read James Joyce's"
07x13,Unknown,"Ulysses,"
07x13,"it's a different book, begging the question",Has the book changed... or have I?
07x13,Unknown,(belches loudly)
07x13,Unknown,(glass breaks)
07x13,Unknown,"Okay, people are getting rowdy and drunk and breaking things."
07x13,Unknown,"I know this goes against the Puzzles mission statement you made me memorize, but we gotta raise our drink prices."
07x13,Unknown,"All right, just a little bit so no one will notice."
07x13,Unknown,All
07x13,,Boo!
07x13,Unknown,Poodles sucks!
07x13,Unknown,Marshall
07x13,Unknown,And that's when the night turned to absolute crap.
07x13,Unknown,"♪ At Puzzles, we all fit together ♪"
07x13,Unknown,♪ On sunny days or stormy weather ♪
07x13,Unknown,♪ So pull up a chair and sit'♪
07x13,Unknown,(vomits)
07x13,Unknown,♪ To share and stories to tell ♪
07x13,Unknown,♪ Puzzles is a place where everybody feels at home ♪
07x13,Unknown,Barney
07x13,,♪ And we bang chicks in Ted's room. ♪
07x13,Unknown,"What-what do, what do, what do we do?"
07x13,Unknown,Marshall
07x13,Unknown,"And so Puzzles got a bouncer,"
07x13,Unknown,"All right, you know what, you guys?"
07x13,Unknown,"No. No, no, no, no, no, you said double what MacLaren's was paying me."
07x13,Unknown,"And why isn't anyone wearing the hats I brought up?! ""November 14th...(shrieks)"
07x13,Unknown,"""1982. ""Everglades National Park, Florida. ""Five mysterious lights dance in the night sky. ""A ray sh**t down, lifting the park ranger, ""who, to be fair, was going through a bad divorce and had a habit of lying to get attention."""
07x13,Unknown,"I hate this job, Sandy!"
07x13,Unknown,"I went into journalism to make a difference, but you have made that impossible."
07x13,Unknown,"You know, to be honest, it hasn't been an easy couple months for me. I've made mistakes."
07x13,Unknown,I've felt alone. I had to let go of dreams I didn't even know I had.
07x13,So here's the deal,"You're gonna get back on air and count us into a better year, because I just can't do"
07x13,Unknown,2011 anymore. You with me?
07x13,Unknown,"He's not with me, is he?"
07x13,Unknown,"Anyway, Dad, where was I?"
07x13,Unknown,"You know what? Fine, get out of here!"
07x13,Unknown,We don't need ya!
07x13,Unknown,And why doesn't anybody like these hats?
07x13,Unknown,I made these hats.
07x13,Unknown,"It's because they' wet, Doug."
07x13,Unknown,Why are they all wet?!
07x13,Unknown,Were those our last customers?
07x13,Unknown,Let me go check the bathroom.
07x13,Unknown,(blows note on horn)
07x13,Unknown,You must be from the escort service.
07x13,Unknown,The scenario is high school wrestling match.
07x13,Unknown,(phone rings)
07x13,Unknown,Hello?
07x13,So get this,I lost Sandy Rivers.
07x13,Unknown,Funny you should mention that.
07x13,Unknown,It's almost midnight!
07x13,Unknown,"What am I gonna do, go on the air myself?"
07x13,Unknown,"Listen... Wait. Yeah, do that!"
07x13,Unknown,"No, I-I can't actually."
07x13,Unknown,"Yes, you can. It's what you really want and you deserve it."
07x13,Unknown,"Kevin, that's not how it works."
07x13,Unknown,Sounds like that's your only choice.
07x13,Unknown,New York's a big city.
07x13,Unknown,Sandy Rivers could be anywhere.
07x13,Unknown,And... wrestle!
07x13,Unknown,Hey.
07x13,Unknown,"I'm sorry, baby."
07x13,Unknown,I just... I want our kid to believe that the universe is magical.
07x13,Unknown,"You know, like my dad taught me."
07x13,Unknown,You know what my dad taught me?
07x13,Unknown,"Nothing... 'cause he was never there. ""June 22nd, 1996, Brooklyn, New York. ""A man misses his daughter's high school graduation. ""Later, she discovers her babysitting money ""has been spent on a board game called Who Stole The Babysitting Money?"""
07x13,Unknown,"He never saw the irony in that. ""December 31st, 2011. ""A woman calls her father to tell him she's pregnant. says, 'Great. Thanks,' and hangs up on her."""
07x13,Unknown,"And after pushing her to call him, a Big Foot is discovered in her husband's mouth."
07x13,Unknown,"I'm glad you're a believer, baby, but I'm never gonna believe in an ""enigma of the mystical"" unless I see it with my own eyes."
07x13,Unknown,"Because the truth is, my father never taught me believe in anything but myself."
07x13,Unknown,"Well, if it helps at all, I believe in you, too."
07x13,Unknown,Then there's a pretty good chance I don't exist.
07x13,Unknown,How dare you?!
07x13,Unknown,(chuckles)
07x13,Unknown,"Oh, my God!"
07x13,Unknown,This is Robin Scherbatsky filling in for Sandy Rivers.
07x13,Unknown,"You know, America, tonight I've been groped, stepped in puke and until 10 minutes ago had no idea I would be on national television."
07x13,Unknown,That's my girl.
07x13,Unknown,But that's the magic of New Year's.
07x13,Unknown,"When that clock strikes midnight, we all get a fresh start."
07x13,Unknown,"And I don't know about you, but I could really use one."
07x13,Unknown,And that magic moment starts in ten... nine...
07x13,Unknown,Narrator
07x13,Unknown,That night became a turning point in Robin's career.
07x13,Unknown,But we'll get to that.
07x13,Unknown,"They're nice hats, Doug."
07x13,Unknown,They're wet but they're nice.
07x13,Unknown,"...three, two, one."
07x13,Unknown,(all cheering)
07x13,Unknown,And that's the story of New Year's Eve.
07x13,Unknown,"You know, I've been thinking that the reason I got so intense with Lily about"
07x13,Unknown,Enigmas of the Mystical
07x13,Unknown,"is that, well..."
07x13,Unknown,Could you pass the pickles?
07x13,Unknown,"...with you gone, I feel the mystical a little less."
07x13,Unknown,Can you hand me the chips?
07x13,Unknown,Sometimes I feel you a little less.
07x13,Unknown,That's why today was so important because I just...
07x13,Unknown,I needed to...
07x13,Unknown,Did you just open a beer on my father's headstone?
07x13,Unknown,"Actually, it's a hard cider."
07x13,Unknown,Narrator
07x13,Unknown,And just as he was about to lose it...
07x13,Unknown,"Hey, Marvin, can you pass me a burger?"
07x13,Unknown,"Hey, not Marvin. Marshall."
07x13,Unknown,"Sorry, it's just, you're so much like your pop."
07x13,Unknown,Your Uncle Marshall thought back to all those tailgates with his father.
07x13,Unknown,"Hey, mind if I grab one?"
07x13,Unknown,The more the merrier! All right.
07x13,Unknown,♪ The time has come to heal our wounds ♪
07x13,Unknown,"♪ The time has come, it's coming soon..."
07x13,Unknown,And he realized that maybe private moments are overrated.
07x13,Unknown,You know what?
07x13,Unknown,The more the merrier.
07x13,Unknown,"Hey, guys."
07x13,Unknown,♪ The time has come to heal the wounds. ♪
07x13,Unknown,Happy New Year.
07x13,Unknown,Both
07x13,,Happy New Year.
07x13,Unknown,"January 1st, 2012, East Meadow, New York."
07x13,Unknown,A woman answers her door to find something more enigmatic and mysterious than Bigfoot or the Loch Ness Monster.
07x13,Unknown,Dad?
07x13,Unknown,Hey.
07x13,Unknown,I thought you were in Chicago.
07x13,Unknown,I was.
07x13,Unknown,Great. Thanks.
07x13,Unknown,My daughter's having a baby!
07x13,Unknown,Did you drive all night?
07x13,Unknown,Yeah.
07x13,Unknown,"Well, Teddy and I split the drive."
07x13,Unknown,This guy's a maniac behind the wheel.
07x13,Unknown,"Congrats, Princess."
07x13,Unknown,"Happy New Year, Dad."
07x14,Unknown,"Hey, guys. Where are Marshall and Lily?"
07x14,Unknown,Something terrible happened.
07x14,Unknown,Are they okay? Are they in the hospital?
07x14,Unknown,No.
07x14,Unknown,Somewhere much... much worse.
07x14,Unknown,Long Island!
07x14,Unknown,"Tonight, we're moving out there for good."
07x14,Unknown,Yeah. Here are your spare keys to our new house.
07x14,Unknown,Long Island?
07x14,Unknown,I don't understand.
07x14,Unknown,You can get spray tans here.
07x14,Unknown,Robin
07x14,,I never let myself believe this day would really come.
07x14,Unknown,It's like when they canceled
07x14,Unknown,Party of Five
07x14,Unknown,for the second time.
07x14,Unknown,I mean when they... canceled sports.
07x14,Unknown,"Guys, we'll still see each other all the time, and we'll talk on the phone."
07x14,Unknown,"And I know people say that having kids means you won't see your friends anymore, but..."
07x14,Unknown,"Oh, God, this is good-bye, isn't it?"
07x14,Unknown,No. Stop it.
07x14,Unknown,"Guys, this doesn't change anything."
07x14,Unknown,We are only a 46-minute train ride away.
07x14,Unknown,Just pop out whenever you want.
07x14,Unknown,So... I guess this seat is open.
07x14,Unknown,(whimpering)
07x14,Unknown,I'll go get a chair.
07x14,Unknown,So that's it.
07x14,Unknown,No more Marshall.
07x14,Unknown,No more Lily.
07x14,Unknown,They're gone.
07x14,Unknown,Which means... no lame married couple sh**ting down all my amazing ideas.
07x14,Unknown,"Guys, great news."
07x14,Unknown,I'm the new leader of the g*ng!
07x14,Unknown,♪ How I Met Your Mother 7x14 ♪
07x14,Unknown,46 Minutes
07x14,Unknown,"Original Air Date on January 16, 2012"
07x14,Unknown,There was only one problem.
07x14,Unknown,Mickey
07x14,,Wrong!
07x14,Unknown,This can't go here.
07x14,Unknown,"Kids, when he found out she was pregnant, Lily's estranged father unexpectedly showed up on her doorstep."
07x14,Unknown,It was a gesture she appreciated.
07x14,Unknown,"But after two weeks, they'd had just about enough."
07x14,Unknown,That has to go there to cover up the splintery floorboard.
07x14,Unknown,And you can't hang this picture here.
07x14,Unknown,This isn't plaster; it's dried toothpaste.
07x14,Unknown,"Guys, you're so lucky I'm here."
07x14,Unknown,I grew up in this house.
07x14,Unknown,I know it like the back of my hand.
07x14,Unknown,And this lamp absolutely cannot be here.
07x14,Unknown,Why not?
07x14,Unknown,Blocks my view of the Widow Rodriguez doing her Jane Fonda workouts.
07x14,Unknown,"Isn't she a little old, Dad?"
07x14,Unknown,"Oh, you didn't see her when I was a kid."
07x14,Unknown,"In my mind, she'll always be 54."
07x14,Unknown,"I know he means well, but I can't take it anymore."
07x14,Unknown,"He won't leave, and-and he's acting like this is his house. No, I know."
07x14,Unknown,"And these annoying notes he keeps leaving around? ""I need absolute silence when practicing the drums."" ""Do not touch the fudge in my nightstand."" ""We need ant traps for my nightstand."""
07x14,Unknown,I find myself hiding out here just because it's the only room in the house where he can't boss us around.
07x14,MICKEY (over intercom),Great news.
07x14,Unknown,I put new batteries in the old intercom system.
07x14,Unknown,Now we can communicate at all times.
07x14,Unknown,Mickey out.
07x14,Unknown,Look at what's become of our booth.
07x14,Unknown,Looks like my old shop teacher's hand--
07x14,Unknown,just sort of missing something.
07x14,Unknown,Enough!
07x14,Unknown,"I am sick of you two wallowing in sadness, instead of doing the healthy thing and pretending anyone who leaves you never existed in the first place."
07x14,Unknown,"I hate to agree with Barney's near-paralyzing abandonment issues, but he has a point."
07x14,Unknown,You can't just stop living because two of your friends moved away.
07x14,Unknown,Precisely.
07x14,Unknown,"Now, as new group leader, I say we go out and do something that we never would have done with Marshall and Lily here."
07x14,Unknown,Ooh.
07x14,Unknown,Remember that amazing idea I had that one time?
07x14,Unknown,Let's go to a strip club. Nope.
07x14,Unknown,So what do you say?
07x14,Unknown,Let's declare our independence with an on-da-peen dance.
07x14,Unknown,On-the-peen dance.
07x14,Unknown,"No, we got it. We got it."
07x14,Unknown,Let's go to a strip club!
07x14,Unknown,Ted
07x14,,Well...
07x14,Unknown,I'm going to miss them anywhere.
07x14,Unknown,Might as well see some cans while I'm at it.
07x14,Unknown,I'll take it!
07x14,Unknown,"Robin, Kevin, you in?"
07x14,Unknown,Narrator
07x14,Unknown,"Kids, early in any relationship, there's a phase where you don't say no to anything."
07x14,Unknown,Because you want to seem interesting... adventurous... and open-minded.
07x14,Unknown,I call it Early Relationship Chicken.
07x14,Unknown,"Well, I'm open to anything."
07x14,Unknown,"Oh, mos' def."
07x14,Unknown,So... So...
07x14,Unknown,I don't want to go to a strip club.
07x14,Unknown,I don't want to go to a strip club.
07x14,Unknown,But I don't want him to think I'm some prude.
07x14,Unknown,"Man, we've been saying ""so"" for a while."
07x14,Unknown,Yeah! Yeah!
07x14,Unknown,(both grunt)
07x14,Unknown,Yes!
07x14,Unknown,Tonight is going to be legen--
07x14,(imitating Lily),"Wait, are we sure it's a good idea to go to a strip club?"
07x14,Unknown,"Shut up, Lily! I'm in charge now-- dary!"
07x14,Unknown,I've got no cell reception.
07x14,Unknown,I wanted to call Ted.
07x14,Unknown,This feels weird.
07x14,Unknown,The last time I lived this far from him was my semester abroad.
07x14,Unknown,You never did a semester abroad.
07x14,Unknown,That's what I called it when we lived on opposite sides of campus.
07x14,Unknown,Wrong!
07x14,Unknown,Please tell me you're not plugging that in there.
07x14,Unknown,"Yes, Mickey, that's exactly what I'm doing."
07x14,Unknown,"All right, fine. I won't say anything."
07x14,Unknown,"It's... just that this was my room when I growing up, so I know it a little better than you."
07x14,Unknown,Lot of great memories here.
07x14,Unknown,Mostly just discovering my body.
07x14,Unknown,That's it.
07x14,Unknown,"Mickey, since you got here, you've been nothing but judgmental and pushy and strangely obsessed with your adolescent sex life."
07x14,Unknown,"Tomorrow morning, you're out of here."
07x14,Unknown,"Well, I-I've just been trying to help you..."
07x14,Unknown,We don't need your help!
07x14,Unknown,I...
07x14,Unknown,(door closes)
07x14,Unknown,"Oh, it-it's okay, baby."
07x14,Unknown,It had to be done.
07x14,Unknown,(sighs)
07x14,Unknown,(electrical buzzing)
07x14,Unknown,(beep)
07x14,MICKEY (over intercom),Too bad the one person who could stop you from making mistakes like that was told he has to move out next month.
07x14,Unknown,Tomorrow! Tomorrow!
07x14,Unknown,Would either of you like a dance?
07x14,Unknown,(stammering)
07x14,Unknown,I'm always ready to rock.
07x14,Unknown,(chuckles)
07x14,Unknown,And I'm always ready to roll.
07x14,Unknown,So... So...
07x14,Unknown,I'm not ready to rock.
07x14,Unknown,Rolling makes me dizzy.
07x14,Unknown,"Hell, yeah! Yeah!"
07x14,Unknown,"I'm buying my man a lap dance, 'cause that's just how I do!"
07x14,Unknown,Party like a rock star!
07x14,(trailing off),Party like a rock star...
07x14,Unknown,Ted
07x14,,"Uh, hey, guys."
07x14,Unknown,It's Ted.
07x14,Unknown,Um... you're probably busy with the move still.
07x14,Unknown,Um...
07x14,Unknown,Give me a call if you want to gab.
07x14,Unknown,"Sorry about using the word ""gab."""
07x14,Unknown,"Ted, stop pining over Marshall and Lily."
07x14,Unknown,Have some self-respect.
07x14,Unknown,"Now, put this fiver in your mouth so... that stripper with the lazy eye can vacuum it up with..."
07x14,Unknown,Barney! Wh-what?
07x14,Unknown,"I'm allowed to miss them, okay?"
07x14,Unknown,They're my two best friends.
07x14,Unknown,I'm your two best friends!
07x14,Unknown,And we're here tonight to show you there's no need to miss something when you can replace it with something better.
07x14,Unknown,Announcer
07x14,,"Gentlemen, say hello to J-J-J-Jasmine!"
07x14,Unknown,(Barney guffawing)
07x14,Unknown,Remember her?
07x14,Unknown,Narrator
07x14,"So, a while back, we discovered the most amazing thing",Lily had a doppelganger who was a Russian stripper.
07x14,Unknown,"Look at her, Ted."
07x14,Unknown,"She's just like old, less-good Lily, but instead of bossing us around, she shows us her boobs."
07x14,Unknown,No touching.
07x14,Unknown,"Okay, a little bossing us around."
07x14,Unknown,I call her Better Lily.
07x14,Unknown,"Hey, Better Lily, please dance for my friend."
07x14,Unknown,"Barney, I don't need a lap dance."
07x14,Unknown,I need to talk to my friends.
07x14,Unknown,Who says you can't do both?
07x14,Unknown,Talk to her. She's got ears.
07x14,Unknown,"Yes, she does have ears."
07x14,Unknown,You want to touch my girlfriend's boobs?
07x14,Unknown,50 bucks.
07x14,Unknown,Wait-- Better Lily is dating this behemoth?
07x14,Unknown,Sound like anyone you know?
07x14,Unknown,That's New Marshall.
07x14,Unknown,This is our g*ng now.
07x14,Unknown,"Hey, guys, Ted again."
07x14,Unknown,Starting to think you forgot about me.
07x14,Unknown,Or replaced me with some cool neighbor.
07x14,Unknown,What's his name?!
07x14,(chuckling),I'm totally kidding.
07x14,Unknown,"Anyway, uh... just trying to remember what your faces look like."
07x14,Unknown,"Ted, when they serve alcohol at a strip club, you're not allowed to show your vag*na."
07x14,Unknown,"100 bucks, and you will see the world, my friend."
07x14,Unknown,They're already ignoring my calls?
07x14,Unknown,"Look, I'm realistic."
07x14,Unknown,"I knew I'd have to get used to going to the dentist alone, but I didn't think they'd cut me out completely."
07x14,Unknown,"If they don't need us, we don't need them."
07x14,Unknown,Yes! Finally!
07x14,Unknown,"By the way, did you see how she opened that bottle?"
07x14,Unknown,Whoa.
07x14,Unknown,Lights out in the suburbs is... is really dark.
07x14,Unknown,Marshall
07x14,,Where's the fuse box?
07x14,Unknown,Lily
07x14,,I don't know.
07x14,Unknown,(beep)
07x14,(singsongy),I know where it is.
07x14,Unknown,"Maybe I could fix it for you, if I wasn't so busy packing."
07x14,Unknown,Marshall
07x14,,You know what?
07x14,Unknown,I bet the fuse box is in the basement.
07x14,Unknown,I'll just... I'll go find it myself.
07x14,Unknown,How hard can it be?
07x14,Unknown,(Marshall groans)
07x14,Unknown,As hard as that desk you just walked into?
07x14,Unknown,(guffawing)
07x14,Unknown,"Good burn, Mickey."
07x14,Unknown,You deserve a little nightstand fudge for that one.
07x14,Unknown,Kevin
07x14,Unknown,Where do I look?
07x14,Unknown,"I mean, I can't look at her chest."
07x14,Unknown,Damn it! I just did.
07x14,Unknown,Maybe Robin didn't notice.
07x14,Unknown,"Man, he's really up in those jugs."
07x14,Unknown,"Shake it, baby!"
07x14,Unknown,A playa's gotta play!
07x14,Unknown,This is weird.
07x14,Unknown,I'll just look her in the eyes.
07x14,Unknown,Is he falling in love with this stripper?
07x14,Unknown,"Quick, do something cool."
07x14,Unknown,"Make it rain, son!"
07x14,Unknown,Money ain't no thang!
07x14,Unknown,"Damn it, there was a 20 in there."
07x14,Unknown,(chimes tinkling)
07x14,MICKEY (over intercom),"Hello, Mr. Eriksen."
07x14,Unknown,"From the sound of the wind chimes, I hear you've made it to the first floor."
07x14,Unknown,"Okay... you know what, Mickey?"
07x14,Unknown,You can save the creepy game master routine.
07x14,Unknown,It's only kind of terrifying me.
07x14,Unknown,"Oh, but the game has just begun."
07x14,Unknown,"I call it ""Try Not to Bang into All the Furniture and Stuff on Your Way to the Fuse Box in the Basement, Marshall."""
07x14,Unknown,That's just a working title.
07x14,Unknown,Hey!
07x14,Unknown,"Got a little boob glitter on your eyebrow, Mac Daddy."
07x14,Unknown,Straight pimpin'.
07x14,Unknown,"Barney, you got a little bit, too."
